0,1
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-19.png,kinetics
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-68.png,network
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-09.png,equal
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-45.png,or
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-60.png,of
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-28.png,show
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-52.png,actually
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-59.png,dontknow
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-47.png,ll
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-43.png,pay
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-05.png,ture
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-74.png,debate
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-27.png,orradio
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-67.png,adding
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-93.png,billion
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-31.png,different
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-93.png,solid
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-61.png,transfer
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-93.png,dent
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-64.png,style
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-19.png,reason
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-20.png,drive
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-89.png,surroundings
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-13.png,equili
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-47.png,toward
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-65.png,Problem
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-59.png,sea
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-21.png,types
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-35.png,partner
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-01.png,is
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-67.png,success
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-01.png,oh
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-50.png,hard
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-03.png,converting
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-13.png,wall
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-65.png,letter
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-60.png,reach
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-06.png,r
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-27.png,steel
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-74.png,i
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-33.png,require
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-65.png,and
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-48.png,fo
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-44-72.png,xylophone
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-54.png,avoid
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-71.png,and
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-19.png,card
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-10.png,open
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-61.png,sketched
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-58.png,yeah
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-79.png,take
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-10.png,particles
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-37.png,there
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-57.png,and
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-04.png,a
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-13.png,of
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-15.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-05.png,heart
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-03.png,asa
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-86.png,next
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-35.png,ately
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-63.png,transformed
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-65.png,ourdesign
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-08-60.png,concern
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-02.png,environmentalists
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-56.png,c
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-56.png,however
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-52.png,brand
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-92.png,symmetry
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-24.png,them
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-98.png,If
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-51.png,personal
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-32.png,America
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-75.png,change
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-99.png,will
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-11.png,assert
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-08-51.png,complex
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-93.png,and
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-45.png,Q
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-89.png,only
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-72.png,sc
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-49.png,influence
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-09.png,heart
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-85.png,standard
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-18.png,repository
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-34.png,message
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-25.png,option
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-05.png,machine
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-98.png,is
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-74.png,between
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-05.png,bring
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-08-72.png,connections
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-86.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-53.png,it
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-64.png,author
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-24.png,another
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-08-95.png,control
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-62.png,expect
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-23.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-08-16.png,code
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-01.png,letter
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-84.png,energy
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-94.png,understand
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-77.png,between
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-61.png,nylon
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-15.png,like
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-67.png,and
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-08.png,lie
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-02.png,sometimes
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-14.png,Fibre
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-04.png,investors
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-89.png,off
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-60.png,attack
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-16.png,diagram
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-85.png,record
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-93.png,occur
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-54.png,health
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-42.png,an
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-00.png,pain
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-56.png,ld
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-68.png,scene
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-93.png,entering
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-03.png,design
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-46.png,penguin
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-49.png,activity
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-78.png,MCM
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-37.png,cardboard
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-47.png,disease
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-09.png,message
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-86.png,whole
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-71.png,where
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-70.png,from
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-63.png,isaforce
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-58.png,fromone
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-72.png,e
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-15.png,form
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-45-03.png,ze
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-25.png,bodies
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-29.png,keep
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-29.png,weighed
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-55.png,t
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-42.png,indicate
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-75.png,between
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-86.png,believe
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-42.png,well
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-15.png,PURPOSE
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-15.png,impact
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-37.png,church
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-94.png,meeting
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-36.png,everything
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-57.png,apply
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-45.png,t
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-58.png,before
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-51.png,pressured
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-74.png,success
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-56.png,xylophone
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-76.png,sends
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-57.png,picture
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-76.png,views
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-18.png,animal
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-03.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-11.png,of
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-34.png,itself
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-82.png,i
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-95.png,wall
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-46.png,industry
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-66.png,more
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-64.png,added
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-30.png,weighs
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-81.png,motion
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-44.png,at
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-89.png,a
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-14.png,node
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-48.png,andoperation
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-71.png,I
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-04.png,r
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-28.png,air
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-58.png,transferred
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-98.png,times
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-81.png,sent
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-86.png,physic
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-44-63.png,wrong
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-34.png,battery
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-54.png,of
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-37.png,top
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-44.png,electrode
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-77.png,and
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-36-80.png,than
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-59.png,from
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-98.png,regulations
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-10.png,food
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-69.png,energy
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-95.png,force
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-92.png,sex
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-70.png,object
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-21.png,mid
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-45.png,in
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-77.png,violence
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-91.png,number
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-53.png,spontaneous
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-25.png,mutuallyexclusive
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-44.png,tree
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-52.png,no
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-02.png,about
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-43.png,or
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-46.png,nd
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-41.png,cultural
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-54.png,variables
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-80.png,task
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-97.png,j
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-61.png,other
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-76.png,overflo
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-83.png,one
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-20.png,glass
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-35.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-17.png,econ
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-52.png,search
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-09.png,turn
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-69.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-76.png,between
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-31.png,ambiguities
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-10.png,(durable
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-79.png,data
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-19.png,populat
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-88.png,surface
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-47.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-84.png,support
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-80.png,phases
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-17.png,mg
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-36.png,top
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-02.png,state
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-37.png,election
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-29.png,in
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-66.png,chain
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-81.png,while
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-65.png,isitors
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-07.png,r
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-06.png,on
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-73.png,are
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-25.png,Type
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-70.png,building
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-82.png,ll
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-81.png,through
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-44-59.png,would
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-86.png,office
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-55.png,break
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-30.png,glass
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-85.png,sure
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-43.png,pec
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-49.png,approach
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-78.png,newspaper
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-75.png,listen
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-48.png,happen
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-07.png,called
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-35.png,specific
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-44.png,resultant
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-44-47.png,work
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-22.png,ity
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-35.png,m
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-05.png,various
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-27.png,of
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-83.png,physical
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-72.png,betterconnection
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-20.png,normally
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-04.png,want
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-51.png,values
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-67.png,staging
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-27.png,goodfortourism
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-69.png,a
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-02.png,&run
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-34.png,spacious
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-30.png,sourc
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-58.png,people
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-79.png,ofcardboard
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-22.png,must
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-72.png,zoo
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-12.png,assessment
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-62.png,century
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-60.png,before
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-39.png,go
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-30.png,antarctica
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-89.png,uency
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-55.png,empty
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-24.png,steel
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-89.png,between
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-70.png,look
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-65.png,versatile
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-07.png,alldata
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-56.png,whatever
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-16.png,all
